location,date,new_cases_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million
South America,2021-02-01,118.708,4.279,522
South America,2021-02-02,202.384,5.775,525
South America,2021-02-03,225.716,5.761,592
South America,2021-02-04,193.724,5.397,665
South America,2021-02-05,192.441,6.489,713
South America,2021-02-06,180.274,4.574,732
South America,2021-02-07,130.988,3.68,739
South America,2021-02-08,103.008,4.809,819
South America,2021-02-09,188.994,6.275,923
South America,2021-02-10,188.507,5.459,994
South America,2021-02-11,191.328,6.567,1042
South America,2021-02-12,182.108,5.733,1095
South America,2021-02-13,168.621,5.466,1075
South America,2021-02-14,143.339,4.102,1065
South America,2021-02-15,96.494,4.03,1098
South America,2021-02-16,181.225,5,1065
South America,2021-02-17,160.857,5.457,1045
South America,2021-02-18,189.618,6.593,1062
South America,2021-02-19,190.355,6.243,1003
South America,2021-02-20,184.901,4.685,1018
South America,2021-02-21,136.126,4.348,1028
South America,2021-02-22,109.025,3.798,987
South America,2021-02-23,195.946,5.685,974
South America,2021-02-24,215.796,5.842,944
South America,2021-02-25,225.903,6.362,923
South America,2021-02-26,224.488,6.033,888
South America,2021-02-27,193.254,5.365,877
South America,2021-02-28,109.589,4.053,862
South America,2021-03-01,144.441,4.738,930
South America,2021-03-02,196.238,5.501,1019
South America,2021-03-03,214.655,7.051,1171
South America,2021-03-04,236.047,7.012,1306
South America,2021-03-05,228.516,6.998,1467
South America,2021-03-06,217.185,5.275,1537
South America,2021-03-07,240.271,4.977,1571
South America,2021-03-08,134.834,4.639,1671
South America,2021-03-09,229.074,7.434,1769
South America,2021-03-10,235.673,7.104,1835
South America,2021-03-11,250.762,7.558,1924
South America,2021-03-12,261.664,7.33,1998
South America,2021-03-13,231.226,6.766,2013
South America,2021-03-14,153.868,4.62,2005
South America,2021-03-15,155.407,5.936,2086
South America,2021-03-16,261.406,9.522,2110
South America,2021-03-17,299.396,8.446,2094
South America,2021-03-18,268.246,8.658,2039
South America,2021-03-19,303.814,9.685,2025
South America,2021-03-20,231.574,7.814,2021
South America,2021-03-21,195.934,4.48,2026
South America,2021-03-22,184.06,5.948,1987
South America,2021-03-23,289.059,9.787,1987
South America,2021-03-24,275.645,7.867,2018
South America,2021-03-25,337.773,8.957,2093
South America,2021-03-26,298.389,11.199,2211
South America,2021-03-27,285.681,10.146,2275
South America,2021-03-28,195.708,7.107,2350
South America,2021-03-29,186.138,7.819,2522
South America,2021-03-30,274.663,10.752,2654
South America,2021-03-31,331.976,12.351,2795
South America,2021-04-01,328.639,11.43,2910
South America,2021-04-02,259.279,8.943,2589
South America,2021-04-03,183.707,7.851,2564
South America,2021-04-04,178.552,5.669,2580
South America,2021-04-05,200.188,7.164,2517
South America,2021-04-06,304.558,12.61,2603
South America,2021-04-07,336.997,11.812,2621
South America,2021-04-08,375.611,13.407,2662
South America,2021-04-09,363.428,12.384,3030
South America,2021-04-10,298.209,9.662,3114
South America,2021-04-11,221.976,8.335,3106
South America,2021-04-12,218.628,7.766,3156
South America,2021-04-13,336.405,12.301,3120
South America,2021-04-14,322.265,12.163,3099
South America,2021-04-15,309.911,12.151,3009
South America,2021-04-16,368.758,11.483,2976
South America,2021-04-17,315.661,11.28,3013
South America,2021-04-18,205.113,6.372,2995
South America,2021-04-19,219.556,8.796,3007
South America,2021-04-20,329.577,11.259,2975
South America,2021-04-21,305.625,11.649,2854
South America,2021-04-22,295.896,10.029,2838
South America,2021-04-23,348.265,13.034,3140
South America,2021-04-24,290.778,9.934,3064
South America,2021-04-25,199.437,7.646,3035
South America,2021-04-26,196.04,8.077,3090
South America,2021-04-27,303.459,11.116,3265
South America,2021-04-28,348.014,12.068,3428
South America,2021-04-29,296.716,12.206,3512
South America,2021-04-30,334.386,10.48,3243
South America,2021-05-01,252.657,8.895,3190
South America,2021-05-02,190.111,6.731,3213
South America,2021-05-03,189.507,8.36,3152
South America,2021-05-04,293.621,10.621,3023
South America,2021-05-05,296.76,10.973,3018
South America,2021-05-06,319.629,10.478,3039
South America,2021-05-07,303.622,9.754,3069
South America,2021-05-08,311.538,9.413,3113
South America,2021-05-09,181.041,6.024,3104
South America,2021-05-10,184.226,6.284,3096
South America,2021-05-11,294.843,9.89,3063
South America,2021-05-12,332.883,10.07,3076
South America,2021-05-13,329.302,9.75,2978
South America,2021-05-14,351.837,9.939,2923
South America,2021-05-15,287.443,8.946,2955
South America,2021-05-16,220.047,6.277,3014
South America,2021-05-17,211.021,7.074,2976
South America,2021-05-18,321.2,9.644,3007
South America,2021-05-19,376.171,10.637,2926
South America,2021-05-20,362.036,9.556,3028
South America,2021-05-21,356.307,9.754,3024
South America,2021-05-22,343.774,8.538,3046
South America,2021-05-23,248.175,6.143,3262
South America,2021-05-24,207.332,5.09,3285
South America,2021-05-25,337.414,10.291,3235
South America,2021-05-26,376.293,9.457,3286
South America,2021-05-27,360.905,9.471,3247
South America,2021-05-28,311.755,9.593,3416
South America,2021-05-29,354.049,8.658,3530
South America,2021-05-30,232.438,5.936,3327
South America,2021-05-31,260.443,6.673,3449
South America,2021-06-01,365.101,9.547,3579
South America,2021-06-02,430.237,11.287,3804
South America,2021-06-03,360.094,8.171,3785
South America,2021-06-04,313.941,8.153,3703
South America,2021-06-05,321.071,7.727,3759
South America,2021-06-06,227.089,5.033,3795
South America,2021-06-07,233.238,7.339,3729
South America,2021-06-08,294.518,10.333,3921
South America,2021-06-09,355.031,9.683,3939
South America,2021-06-10,420.851,11.785,4183
South America,2021-06-11,373.641,9.413,4406
South America,2021-06-12,328.475,8.065,4430
South America,2021-06-13,229.47,6.911,4477
South America,2021-06-14,236.756,6.118,4611
South America,2021-06-15,362.004,11.105,4611
South America,2021-06-16,360.545,10.033,4636
South America,2021-06-17,367.159,10.252,5018
South America,2021-06-18,376.411,9.395,5197
South America,2021-06-19,319.831,8.782,5313
South America,2021-06-20,226.737,5.853,5344
South America,2021-06-21,211.491,6.644,5405
South America,2021-06-22,427.639,9.006,5475
South America,2021-06-23,342.354,9.731,5515
South America,2021-06-24,344.643,8.508,5263
South America,2021-06-25,355.376,9.549,5159
South America,2021-06-26,288.54,6.932,5153
South America,2021-06-27,206.668,4.998,5136
South America,2021-06-28,208.929,6.037,5120
South America,2021-06-29,291.902,7.784,5303
South America,2021-06-30,258.206,9.418,5356
South America,2021-07-01,290.423,8.457,5398
South America,2021-07-02,284.065,8.137,5462
South America,2021-07-03,239.939,6.526,5475
South America,2021-07-04,174.462,5.819,5552
South America,2021-07-05,183.684,5.749,5780
South America,2021-07-06,278.915,7.383,5775
South America,2021-07-07,249.7,6.936,6008
South America,2021-07-08,249.361,7.692,6060
South America,2021-07-09,234.228,5.906,6031
South America,2021-07-10,206.855,5.521,6163
South America,2021-07-11,124.962,6.316,6550
South America,2021-07-12,139.873,4.835,6567
South America,2021-07-13,221.359,6.524,6524
South America,2021-07-14,231.413,6.717,6459
South America,2021-07-15,232.892,6.904,6527
South America,2021-07-16,198.458,6.111,6622
South America,2021-07-17,210.862,5.593,6646
South America,2021-07-18,110.983,3.228,6259
South America,2021-07-19,117.028,4.01,6262
South America,2021-07-20,148.556,5.464,6293
South America,2021-07-21,208.585,5.777,6334
South America,2021-07-22,190.524,5.706,6394
South America,2021-07-23,327.788,5.245,6448
South America,2021-07-24,146.316,4.496,6416
South America,2021-07-25,96.496,2.791,6480
South America,2021-07-26,111.477,5.079,6384
South America,2021-07-27,178.647,4.839,6353
South America,2021-07-28,182.592,5.66,6289
South America,2021-07-29,163.629,5.362,6124
South America,2021-07-30,154.822,4.277,6187
South America,2021-07-31,143.825,4.044,6240
South America,2021-08-01,93.207,2.323,6192
South America,2021-08-02,94.489,2.996,6172
South America,2021-08-03,140.076,4.362,6247
South America,2021-08-04,154.718,4.763,6472
South America,2021-08-05,152.407,4.484,6552
South America,2021-08-06,157.539,3.553,6483
South America,2021-08-07,139.887,3.431,6481
South America,2021-08-08,64.013,2.118,6542
South America,2021-08-09,77.19,3.265,6511
South America,2021-08-10,128.179,4.155,6567
South America,2021-08-11,132.492,3.848,6464
South America,2021-08-12,136.539,3.646,6635
South America,2021-08-13,117.583,3.496,6688
South America,2021-08-14,100.492,3.083,6685
South America,2021-08-15,57.036,1.811,6612
South America,2021-08-16,62.2,1.59,6883
South America,2021-08-17,127.504,4.042,7227
South America,2021-08-18,134.138,3.59,7382
South America,2021-08-19,126.045,3.5,7631
South America,2021-08-20,115.565,3.198,7819
South America,2021-08-21,93.272,2.466,7954
South America,2021-08-22,50.427,1.62,8178
South America,2021-08-23,63.956,2.012,8312
South America,2021-08-24,108.098,2.963,8171
South America,2021-08-25,101.568,3.058,8089
South America,2021-08-26,102.118,3.007,7734
South America,2021-08-27,88.23,2.768,7719
South America,2021-08-28,77.669,2.118,7701
South America,2021-08-29,41.036,1.173,7638
South America,2021-08-30,57.623,1.996,7335
South America,2021-08-31,86.179,2.857,7298
South America,2021-09-01,83.99,2.537,7099
South America,2021-09-02,93.565,2.933,7035
South America,2021-09-03,74.328,2.91,6831
South America,2021-09-04,67.161,2.111,6642
South America,2021-09-05,43.606,1.106,6537
South America,2021-09-06,40.087,1.178,6493
South America,2021-09-07,55.692,1.56,5780
South America,2021-09-08,52.102,1.15,5745
South America,2021-09-09,100.254,2.666,5883
South America,2021-09-10,57.34,2.286,6073
South America,2021-09-11,49.844,2.332,6194
South America,2021-09-12,29.793,1.168,6226
South America,2021-09-13,33.879,1.496,6249
South America,2021-09-14,51.565,2.327,6778
South America,2021-09-15,49.042,2.613,6820
South America,2021-09-16,100.36,2.198,6562
South America,2021-09-17,102.549,2.321,6441
South America,2021-09-18,16.532,1.966,6358
South America,2021-09-19,32.291,1.143,6333
South America,2021-09-20,39.204,1.03,6189
South America,2021-09-21,48.89,1.95,6068
South America,2021-09-22,95.811,2.166,6002
South America,2021-09-23,72.738,1.963,6083
South America,2021-09-24,60.983,2.007,5896
South America,2021-09-25,50.429,1.627,5861
South America,2021-09-26,29.909,1.044,5954
South America,2021-09-27,35.07,0.917,6058
South America,2021-09-28,60.686,2.385,6008
South America,2021-09-29,57.077,2.079,5946
South America,2021-09-30,65.951,1.754,6020
South America,2021-10-01,58.584,1.535,6142
South America,2021-10-02,43.758,1.369,6119
South America,2021-10-03,37.495,0.811,6005
South America,2021-10-04,35.573,0.673,5819
South America,2021-10-05,69.721,1.959,5733
South America,2021-10-06,59.11,1.726,5752
South America,2021-10-07,51.514,1.883,5647
South America,2021-10-08,58.089,1.786,5403
South America,2021-10-09,48.917,1.244,5399
South America,2021-10-10,31.556,0.624,5447
South America,2021-10-11,27.3,0.758,5392
South America,2021-10-12,27.828,0.714,5107
South America,2021-10-13,37.847,0.913,4931
South America,2021-10-14,54.628,1.708,5227
South America,2021-10-15,52.535,1.47,5537
South America,2021-10-16,35.914,1.293,5652
South America,2021-10-17,31.844,0.588,5663
South America,2021-10-18,36.492,0.823,5833
South America,2021-10-19,44.64,1.3,6300
South America,2021-10-20,53.475,1.171,6738
South America,2021-10-21,53.936,1.272,6328
South America,2021-10-22,52.625,1.399,6136
South America,2021-10-23,47.878,1.048,5896
South America,2021-10-24,24.735,0.498,5959
South America,2021-10-25,32.01,0.774,6430
South America,2021-10-26,44.468,1.161,6474
South America,2021-10-27,61.301,1.302,6321
South America,2021-10-28,50.364,1.201,6497
South America,2021-10-29,49.493,1.198,6528
South America,2021-10-30,44.56,0.781,6487
South America,2021-10-31,29.236,0.502,6368
South America,2021-11-01,26.92,0.583,5484
South America,2021-11-02,26.122,0.535,4819
South America,2021-11-03,55.411,0.765,4576
South America,2021-11-04,50.86,1.27,4556
South America,2021-11-05,53.856,1.235,4764
South America,2021-11-06,45.281,0.991,4895
South America,2021-11-07,31.035,0.433,4972
South America,2021-11-08,33.879,0.652,5542
South America,2021-11-09,41.93,0.659,6066
South America,2021-11-10,62.467,1.032,6247
South America,2021-11-11,59.504,0.901,6260
South America,2021-11-12,64.124,1.853,5957
South America,2021-11-13,42.401,1.002,5859
South America,2021-11-14,30.851,0.442,5741
South America,2021-11-15,27.164,0.585,5349
South America,2021-11-16,35.107,0.622,5080
South America,2021-11-17,55.561,1.251,5123
South America,2021-11-18,49.238,1.012,4990
South America,2021-11-19,51.978,0.933,5011
South America,2021-11-20,42.981,0.754,5131
South America,2021-11-21,33.112,0.512,5238
South America,2021-11-22,28.798,0.643,5463
South America,2021-11-23,50.104,1.037,5619
South America,2021-11-24,51.526,1.012,5438
South America,2021-11-25,60.458,1.168,5308
South America,2021-11-26,51.899,1.152,5290
South America,2021-11-27,41.912,0.961,5172
South America,2021-11-28,29.307,0.59,5105
South America,2021-11-29,29.09,0.864,4872
South America,2021-11-30,45.055,1.184,5098
South America,2021-12-01,51.756,1.007,5309
South America,2021-12-02,53.932,1.067,5416
South America,2021-12-03,49.284,1.106,5513
South America,2021-12-04,43.394,0.733,5572
South America,2021-12-05,28.604,0.449,5502
South America,2021-12-06,31.157,0.636,5688
South America,2021-12-07,51.494,1.039,5429
South America,2021-12-08,38.762,0.606,4922
South America,2021-12-09,50.424,1.138,4932
South America,2021-12-10,39.064,1.118,4755
South America,2021-12-11,35.174,0.643,4614
South America,2021-12-12,25.883,0.574,4610
South America,2021-12-13,23.595,0.383,4568
South America,2021-12-14,37.561,0.717,4527
South America,2021-12-15,40.778,1.111,4933
South America,2021-12-16,39.439,0.802,4844
South America,2021-12-17,43.179,0.995,4719
South America,2021-12-18,41.958,0.827,4605
South America,2021-12-19,27.132,0.562,4491
South America,2021-12-20,27.602,0.555,4467
South America,2021-12-21,56.066,0.765,4390
South America,2021-12-22,47.445,0.629,4268
South America,2021-12-23,62.732,0.779,4102
South America,2021-12-24,75.16,0.8,3590
South America,2021-12-25,52.586,0.355,3369
South America,2021-12-26,44.961,0.396,3349
South America,2021-12-27,83.856,0.475,3195
South America,2021-12-28,128.729,0.71,3303
South America,2021-12-29,165.616,0.578,3254
South America,2021-12-30,203,0.857,3227
South America,2021-12-31,200.847,0.578,3210
South America,2022-01-01,106.336,0.396,3179
South America,2022-01-02,116.777,0.482,3144
South America,2022-01-03,200.801,0.604,3380
South America,2022-01-04,290.05,0.772,3390
South America,2022-01-05,380.649,0.47,3402
South America,2022-01-06,470.307,0.472,3569
South America,2022-01-07,546.14,0.906,4120
South America,2022-01-08,536.798,0.749,4592
South America,2022-01-09,394.171,1.166,4845
South America,2022-01-10,432.81,0.703,4925
South America,2022-01-11,665.974,1.841,4892
South America,2022-01-12,736.378,0.963,4856
South America,2022-01-13,725.282,1.293,4900
South America,2022-01-14,848.246,1.35,4896
South America,2022-01-15,604.613,1.187,4729
South America,2022-01-16,542.123,1.189,5560
South America,2022-01-17,651.798,1.793,6478
South America,2022-01-18,850.513,1.908,6383
South America,2022-01-19,1061.468,2.185,6472
South America,2022-01-20,1045.144,2.468,6464
South America,2022-01-21,992.477,2.314,6438
South America,2022-01-22,890.877,2.035,6686
South America,2022-01-23,701.559,1.581,5703
South America,2022-01-24,671.447,2.625,4964
South America,2022-01-25,961.598,3.122,5008
South America,2022-01-26,984.836,3.666,4905
South America,2022-01-27,1002.819,3.839,5037
South America,2022-01-28,1030.322,3.83,5281
South America,2022-01-29,842.748,3.563,5201
South America,2022-01-30,506.267,2.191,5224
South America,2022-01-31,538.16,3.42,5031
South America,2022-02-01,663.67,3.399,5131
South America,2022-02-02,812.201,4.782,5275
South America,2022-02-03,991.601,4.655,5168
South America,2022-02-04,817.794,4.258,5046
South America,2022-02-05,638.525,3.924,5010
South America,2022-02-06,344.327,2.274,5253
South America,2022-02-07,368.942,2.86,5173
South America,2022-02-08,624.761,4.542,5074
South America,2022-02-09,645.037,4.851,5043
South America,2022-02-10,631.63,4.427,5138
South America,2022-02-11,582.512,4.323,5269
South America,2022-02-12,486.334,3.431,5212
South America,2022-02-13,298.901,2.406,4931
South America,2022-02-14,319.467,3.316,4783
South America,2022-02-15,441.157,3.675,4622
South America,2022-02-16,498.762,3.807,4416
South America,2022-02-17,470.289,4.323,4228
South America,2022-02-18,472.137,4.203,4182
South America,2022-02-19,390.454,3.454,4194
South America,2022-02-20,206.594,2.171,4250
South America,2022-02-21,228.661,2.44,4245
South America,2022-02-22,351.143,3.072,4268
South America,2022-02-23,416.896,3.293,4248
South America,2022-02-24,359.861,3.818,4244
South America,2022-02-25,325.611,2.821,4087
South America,2022-02-26,266.211,2.832,3924
South America,2022-02-27,154.414,1.724,3791
South America,2022-02-28,112.472,1.516,3637
South America,2022-03-01,72.586,1.272,3241
South America,2022-03-02,196.282,1.733,3005
South America,2022-03-03,238.259,2.618,2688
South America,2022-03-04,255.03,2.496,2409
South America,2022-03-05,215.814,2.383,2463
South America,2022-03-06,99.316,1.293,2486
South America,2022-03-07,116.161,1.316,2569
South America,2022-03-08,223.714,1.698,2839
South America,2022-03-09,173.773,1.915,2993
South America,2022-03-10,209.797,2.357,3484
South America,2022-03-11,196.692,1.719,3495
South America,2022-03-12,165.461,1.592,3619
South America,2022-03-13,76.674,0.871,3606
South America,2022-03-14,93.482,1.141,3507
South America,2022-03-15,158.603,1.081,3399
South America,2022-03-16,162.044,1.148,3360
South America,2022-03-17,160.675,1.703,2895
South America,2022-03-18,198.375,1.588,2962
South America,2022-03-19,132.439,1.228,2799
South America,2022-03-20,75.335,0.786,2792
South America,2022-03-21,62.79,0.698,2851
South America,2022-03-22,124.849,1.247,2855
South America,2022-03-23,144.991,1.002,2726
South America,2022-03-24,122.178,1.318,2614
South America,2022-03-25,115.772,1.161,2475
South America,2022-03-26,94.797,0.908,2362
South America,2022-03-27,47.293,0.567,2427
